SUBJECT,SURVEY_DAY,ADM0_NAME,items,length
92,1,Romania,"['apa', 'biscuiti', 'branza telemea', 'carne', 'carne de vita', 'cartofi', 'castravete murat', 'condimente', 'ketchup', 'lipie arabeasca', 'mar', 'morcovi', 'paine', 'paste fainoase', 'salam de sibiu', 'sare', 'suc', 'ulei', 'varza']",19
93,1,Romania,"['apa minerala', 'ardei copt', 'banana', 'bomboana ciocolata', 'cartofi pai', 'ceapa', 'icre', 'paine', 'peste prajit', 'sare', 'ulei', 'zeama de lamaie']",12
94,1,Romania,"['apa', 'ardei', 'ardei gras', 'branza vaci', 'bulion de vita', 'caise', 'carne de vita', 'carne de vita tocata', 'cascaval', 'ceai', 'ceapa', 'faina', 'inghetata', 'mamaliga', 'morcovi', 'orez', 'paine', 'piper', 'rosie', 'sare', 'smantana', 'sunca presata', 'taitei', 'telina', 'ulei', 'unt', 'verdeata', 'zahar']",28
95,1,Romania,"['apa', 'branza telemea', 'cartofi', 'ceapa', 'dulciuri', 'malai', 'morcovi', 'paine', 'pasta de rosii', 'patrunjel', 'piper', 'sare', 'suc', 'ulei', 'unt']",15
96,1,Romania,"['apa', 'bors crud', 'cabanos', 'carne de porc', 'cartofi', 'ceapa', 'corn', 'faina', 'inghetata', 'lapte', 'mar', 'marar', 'mazare verde', 'morcovi', 'paine', 'pasta de rosii', 'pate', 'patrunjel', 'patrunjel radacina', 'rosie', 'sare', 'ulei']",22
97,1,Romania,"['apa', 'capsuni', 'cartofi', 'ceapa', 'ceapa verde', 'morcovi', 'paine', 'pasta de rosii', 'pate', 'patrunjel', 'piper', 'salam', 'salata verde', 'sare', 'suc acidulat', 'suc natural', 'ulei', 'zeama de lamaie']",18
98,1,Romania,"['apa', 'ardei gras', 'bors crud', 'carne', 'carne de pasare', 'cartofi', 'ceapa', 'cereale', 'ciocolata', 'condimente', 'faina', 'fasole verde', 'iaurt', 'lapte', 'morcovi', 'ou (crud)', 'ou preparat', 'paine', 'pasta de rosii', 'patrunjel radacina', 'piper', 'rosie', 'sare', 'smantana', 'strugure', 'telina', 'ulei', 'unt', 'varza', 'verdeata', 'zahar']",31
99,1,Romania,"['apa', 'bulion de rosii', 'carne de porc', 'carne de vita', 'ceapa', 'lapte', 'orez', 'paine', 'piper', 'sare', 'suc', 'ulei', 'unt', 'varza murata']",14
100,1,Romania,"['apa', 'carne de pasare', 'carne de pui la gratar', 'ceapa', 'corn', 'faina', 'lapte', 'mamaliga', 'morcovi', 'paine', 'pastarnac', 'patrunjel radacina', 'rosie', 'sare', 'telina', 'ulei', 'unt']",17
101,1,Romania,"['apa', 'ardei gras', 'biscuiti', 'ceapa', 'condimente', 'faina', 'lapte', 'mar', 'marar', 'mazare verde', 'morcovi', 'musli', 'paine', 'pasta de rosii', 'sare', 'taitei', 'telina', 'ulei', 'verdeata']",19
102,1,Romania,"['ardei gras', 'branza vaci', 'bulion de gaina', 'carne de pasare', 'ceapa', 'faina', 'lapte', 'morcovi', 'ou (crud)', 'paine', 'pate', 'piersica', 'rosie', 'sare', 'smantana', 'suc', 'taitei', 'telina', 'ulei', 'unt', 'verdeata', 'vinete', 'zahar']",23
103,1,Romania,"['apa', 'apa minerala', 'ardei gras', 'biscuiti', 'bors crud', 'bulion de carne', 'cacao', 'carne de pasare', 'cartofi', 'ceapa', 'ciuperci', 'condimente', 'copane de pui preparate', 'faina', 'lapte', 'mar', 'morcovi', 'orez', 'paine', 'pate', 'patrunjel radacina', 'piersica', 'piper', 'rosie', 'sare', 'sos soia', 'ulei', 'unt', 'verdeata', 'zahar']",30
104,1,Romania,"['apa', 'ardei gras', 'bors crud', 'branza vaci', 'carne de pasare', 'cartof natur', 'cartofi', 'ceai', 'ceapa', 'dulceata', 'faina', 'fasole verde', 'gem', 'lapte', 'morcovi', 'ou (crud)', 'paine', 'patrunjel radacina', 'peste la cuptor', 'rosie', 'sare', 'smantana', 'telina', 'ulei', 'varza', 'verdeata']",26
105,1,Romania,"['apa', 'arahide prajite in coaja', 'arome', 'branza oaie', 'carne de vita', 'cascaval', 'gelatina', 'iaurt degresat', 'lapte', 'mamaliga', 'morcovi', 'orez', 'ou (crud)', 'ou preparat', 'paine', 'patrunjel radacina', 'piept de pui preparat', 'piscot', 'rosie', 'sare', 'smantana de frisca', 'telina', 'verdeata', 'zahar', 'zeama de lamaie']",25
106,1,Romania,"['apa', 'ardei gras', 'bors crud', 'branza', 'cartofi', 'cascaval', 'ceai', 'ceapa', 'condimente', 'drojdie', 'faina', 'fasole verde', 'kiwi', 'miere de albine', 'morcovi', 'paine', 'pasta de rosii', 'patrunjel radacina', 'rosie', 'sare', 'sunca taraneasca', 'telina', 'ulei', 'varza', 'verdeata']",25
107,1,Romania,"['apa', 'banana', 'bors crud', 'branza', 'branza telemea', 'bulion de carne', 'carne', 'ceapa', 'cereale', 'ciocolata', 'condimente', 'drojdie', 'faina', 'ficat de pui preparat', 'lapte', 'morcovi', 'orez', 'ou (crud)', 'paine', 'paste fainoase', 'patrunjel radacina', 'piper', 'rosii in bulion', 'sare', 'supa de oase', 'ulei', 'verdeata', 'zahar']",28
108,1,Romania,"['apa', 'cartofi', 'cascaval', 'ciuperci', 'condimente', 'drojdie', 'faina', 'paine', 'pasta de rosii', 'pate', 'pesmet', 'salam', 'sare', 'suc', 'sunca', 'ulei', 'unt']",17
109,1,Romania,"['apa', 'ardei', 'bors crud', 'bulion de rosii', 'carne de porc', 'carne de vita', 'cartofi pai', 'castravete', 'ceai', 'ceapa', 'cereale', 'ciocolata', 'dovlecel', 'fasole verde', 'morcovi', 'muschi preparat', 'orez', 'ou preparat', 'patrunjel radacina', 'piper', 'rosie', 'sare', 'ulei', 'varza murata', 'verdeata']",25
110,1,Romania,"['ardei gras', 'branza', 'bulion de gaina', 'carne', 'carne de pasare', 'ceapa', 'corn', 'faina', 'lapte', 'morcovi', 'ou (crud)', 'ou preparat', 'paine', 'paine alba', 'peste prajit', 'piper', 'pufuleti', 'rosie', 'sare', 'smantana', 'taitei', 'telina', 'ulei', 'unt', 'usturoi', 'verdeata']",26
111,1,Romania,"['apa', 'branza telemea', 'carne de pui la gratar', 'cartofi pai', 'compot de caise', 'condimente', 'iaurt', 'inghetata', 'paine', 'paste fainoase', 'sare', 'ulei']",12
112,1,Romania,"['apa', 'bulion de carne', 'carne de pasare', 'ceai', 'ceapa', 'chipsuri', 'ciocolata calda', 'coaja de lamaie', 'faina', 'lapte', 'mar', 'margarina', 'morcovi', 'orez', 'ou (crud)', 'ou preparat', 'paine', 'piper', 'portocala', 'sare', 'suc natural', 'ulei', 'vanilie', 'vinete', 'zahar']",25
113,1,Romania,"['apa', 'ardei', 'bors crud', 'carnat preparat', 'carne de porc', 'cartofi', 'ceai', 'ceapa', 'cimbru', 'costita afumata', 'fasole boabe', 'lapte', 'morcovi', 'ou fiert', 'paine', 'pasta de rosii', 'pastarnac', 'patrunjel', 'patrunjel radacina', 'piper', 'pruna', 'pufuleti', 'rosie', 'sare', 'telina', 'ulei', 'varza', 'verdeata']",28
114,1,Romania,"['apa', 'ardei gras', 'branza', 'cartofi pai', 'cascaval', 'ceapa', 'cereale', 'ciocolata', 'cirese', 'lapte', 'mamaliga', 'morcovi', 'ou (crud)', 'pesmet', 'sare', 'smantana', 'taitei', 'telina', 'ulei', 'verdeata']",20
115,1,Romania,"['apa', 'ardei', 'ardei gras', 'banana', 'branza oaie', 'branza telemea', 'bulion de gaina', 'cacao', 'carne de pasare', 'carne de vita tocata', 'cartofi pai', 'ceapa', 'covrigei uscati', 'esenta de rom', 'faina', 'malai', 'margarina', 'morcovi', 'orez', 'ou (crud)', 'paine', 'paine prajita', 'piept de pui', 'piper', 'rosie', 'sare', 'smantana', 'smantana de frisca', 'suc', 'taitei', 'telina', 'ulei', 'unt', 'verdeata', 'zahar']",35
116,1,Romania,"['apa', 'ardei gras', 'biscuiti', 'bulion de carne', 'bulion de gaina', 'carne de pasare', 'carne de porc', 'cartof natur', 'ceapa', 'faina', 'friptura de miel', 'gris', 'morcovi', 'nectarina', 'orez', 'ou (crud)', 'paine', 'pesmet', 'piper', 'pulpa de pui preparata', 'sare', 'smantana', 'snacks', 'taitei', 'telina', 'ulei', 'verdeata']",27
117,1,Romania,"['apa', 'ardei', 'banana', 'branza', 'carne de pui', 'cartofi', 'ceai', 'ceapa', 'cimbru', 'condimente', 'faina', 'iaurt', 'morcovi', 'orez', 'paine', 'pasta de rosii', 'piper', 'pulpa de pui preparata', 'rosie', 'salam', 'sare', 'smantana', 'telina', 'ulei', 'unt', 'varza', 'verdeata', 'zahar']",28
118,1,Romania,"['apa', 'ardei gras', 'branza telemea', 'bulion de gaina', 'carne de pasare', 'cascaval', 'ceapa', 'condimente', 'dulciuri', 'fructe', 'gris', 'lapte', 'morcovi', 'paine', 'paste fainoase', 'salam', 'sare', 'smantana', 'taitei', 'telina', 'ulei', 'verdeata', 'zahar']",23
119,1,Romania,"['apa', 'cacao', 'cartofi', 'inghetata', 'lapte', 'paine', 'pulpa de pui preparata', 'salam', 'sare', 'unt', 'zahar']",11
120,1,Romania,"['apa', 'branza', 'bulion de carne', 'ceai', 'ceapa', 'mar', 'margarina', 'morcovi', 'orez', 'ou preparat', 'paine', 'piper', 'pulpa de pui preparata', 'rosie', 'sare', 'smantana', 'suc', 'sunca', 'telina', 'ulei', 'verdeata', 'zahar']",22
121,1,Romania,"['apa', 'ardei rosu', 'branza', 'cartofi pai', 'ceapa', 'ciuperci', 'condimente', 'drojdie', 'faina', 'marar', 'morcovi', 'ou ochi', 'paine', 'pasta de rosii', 'patrunjel radacina', 'piper', 'rosie', 'sare', 'telina', 'ulei', 'varza']",21
122,1,Romania,"['apa', 'ardei gras', 'bors crud', 'bulion de carne', 'cartofi', 'ceapa', 'fasole verde', 'friptura', 'fructe', 'morcovi', 'orez', 'patrunjel radacina', 'piper', 'rosie', 'sare', 'suc', 'telina', 'ulei', 'varza', 'verdeata']",20
123,1,Romania,"['apa', 'ardei', 'banana', 'bors crud', 'carne de pui', 'cartofi pai', 'ceapa', 'cereale', 'dovlecel', 'faina', 'fasole verde', 'lapte', 'marar', 'morcovi', 'otet', 'ou (crud)', 'patrunjel radacina', 'pesmet', 'rosie', 'sare', 'ulei', 'varza', 'verdeata']",23
124,1,Romania,"['apa', 'ceai', 'ceapa', 'dulceata', 'fasole verde', 'lapte', 'marar', 'margarina', 'morcovi', 'paine', 'para', 'piper', 'salam', 'sare', 'smantana', 'strugure']",16
125,1,Romania,"['apa', 'ceapa', 'cereale', 'lapte', 'macris', 'mar', 'morcovi', 'paine', 'piersica', 'sare', 'telina', 'ulei', 'verdeata', 'vinete']",14
126,1,Romania,"['carne de porc preparata', 'ciocolata', 'condimente', 'faina', 'lapte', 'marar', 'margarina', 'miere de albine', 'orez', 'otet', 'paine', 'sare', 'ulei', 'unt', 'varza', 'zahar']",16
127,1,Romania,"['apa', 'ardei iute', 'arome', 'burta', 'cacao', 'cartofi pai', 'cascaval', 'castane coapte', 'ceapa', 'dafin, frunza', 'faina', 'friptura porc', 'fructe', 'inghetata', 'lapte', 'mar', 'morcovi', 'otet', 'ou (crud)', 'paine', 'pesmet', 'piept de pui', 'piersica', 'piper', 'portocala', 'sampanie pentru copii', 'sare', 'smantana', 'strugure', 'sunca', 'unt', 'usturoi', 'zahar']",33
128,1,Romania,"['apa', 'ardei gras', 'bulion de gaina', 'bulion de rosii', 'carne de pasare', 'carne de pui', 'ceapa', 'cereale', 'corn', 'lapte', 'malai', 'morcovi', 'piper', 'sare', 'smantana', 'taitei', 'telina', 'ulei', 'usturoi', 'verdeata', 'vin']",21
129,1,Romania,"['apa', 'apa de izvor', 'ardei gras', 'branza telemea', 'ceai', 'ceapa', 'condimente', 'floricele porumb', 'mar', 'morcovi', 'paine', 'paste fainoase', 'rosie', 'sare', 'sunca', 'taitei', 'telina', 'ulei', 'untura de gasca', 'verdeata']",20
130,1,Romania,"['apa', 'branza', 'cartofi preparati', 'ceai', 'condimente', 'drojdie', 'faina', 'paine', 'pasta de rosii', 'pate', 'pepene', 'rosie', 'sare', 'suc', 'ulei']",15
131,1,Romania,"['bors crud', 'carne', 'ceapa', 'chipsuri', 'crema de ciocolata finetti', 'gogosar', 'mar', 'morcovi', 'orez', 'ou (crud)', 'paine', 'pate', 'patrunjel radacina', 'rosii in bulion', 'sare', 'smantana', 'suc de portocale', 'supa de oase', 'verdeata']",19
132,1,Romania,"['banana', 'carne de pui preparata', 'cartofi', 'cascaval', 'lapte', 'marar', 'nectarina', 'orez', 'otet', 'paine', 'salam', 'sare', 'ulei', 'unt', 'varza', 'zahar']",16
133,1,Romania,"['apa minerala', 'ardei gras', 'banana', 'branza topita', 'bulion de gaina', 'carne de pasare', 'cartof natur', 'ceai', 'ceapa', 'mar', 'morcovi', 'napolitana', 'paine', 'paine prajita', 'pulpa de pui preparata', 'sare', 'smantana', 'taitei', 'telina', 'ulei', 'unt', 'verdeata']",22
134,1,Romania,"['apa', 'cacao', 'cartofi', 'cartofi pai', 'ceapa', 'lapte', 'mar', 'morcovi', 'paine', 'sare', 'telina', 'ulei', 'unt', 'verdeata', 'zahar']",15
135,1,Romania,"['ardei', 'banana', 'branza topita', 'cimbru', 'ciocolata', 'paine', 'piper', 'rosie', 'salam', 'sare', 'ulei', 'varza']",12
136,1,Romania,"['apa', 'ardei gras', 'bors crud', 'cartofi', 'ceapa', 'faina', 'fasole verde', 'iaurt', 'morcovi', 'ou (crud)', 'patrunjel radacina', 'rosie', 'sare', 'seminte de floarea soarelui prajite', 'suc', 'telina', 'ulei', 'unt', 'varza', 'verdeata', 'zahar']",21
137,1,Romania,"['cascaval', 'drojdie', 'faina', 'fructe', 'lapte', 'mar', 'ou (crud)', 'paine', 'pastrama', 'sunca', 'ulei', 'unt', 'zahar']",13
138,1,Romania,"['apa', 'branza telemea', 'capsuni', 'ceapa', 'ciocolata', 'condimente', 'crenvursti de pui', 'fasole verde', 'gem', 'marar', 'morcovi', 'paine', 'paste fainoase', 'piper', 'sare', 'smantana', 'ulei', 'unt', 'zahar']",19
139,1,Romania,"['carnat prajit', 'castravete murat', 'ceapa', 'ciocolata', 'condimente', 'drojdie', 'faina', 'lapte', 'marar', 'mazare verde', 'morcovi', 'ou (crud)', 'paine', 'pasta de rosii', 'sare', 'ulei', 'zahar']",17
140,1,Romania,"['apa', 'apa minerala', 'ardei', 'ardei gras', 'bors crud', 'bulion de carne', 'cacao', 'carne', 'carne de pasare', 'carne de vita tocata', 'cartofi', 'ceai', 'ceapa', 'ciocolata', 'faina', 'fasole verde', 'lapte', 'mar', 'morcovi', 'orez', 'ou (crud)', 'paine', 'paine alba', 'patrunjel radacina', 'piper', 'rosie', 'salam', 'salata verde', 'sare', 'smantana', 'strugure', 'telina', 'ulei', 'usturoi', 'varza', 'verdeata', 'zahar', 'zeama de lamaie']",38
141,1,Romania,"['apa', 'banana', 'bors crud', 'branza', 'branza topita', 'budinca danette', 'carne de pui', 'cartofi', 'ceapa', 'cereale', 'ciuperci', 'condimente', 'drojdie', 'faina', 'lapte', 'morcovi', 'ou (crud)', 'paine', 'pasta de rosii', 'pate', 'patrunjel', 'patrunjel radacina', 'pesmet', 'rosie', 'sare', 'ulei']",26
142,1,Romania,"['branza', 'cereale', 'compot de visine', 'lapte', 'mar', 'morcovi', 'ou (crud)', 'para', 'pepene verde', 'pruna', 'sare', 'strugure', 'telina', 'ulei', 'verdeata']",15
143,1,Romania,"['apa', 'apa plata', 'ardei gras', 'banana', 'bors crud', 'branza topita', 'bulion de carne', 'carne de pui', 'cartofi', 'ceapa', 'ciocolata', 'copane de pui preparate', 'faina', 'fasole verde', 'lapte', 'morcovi', 'orez', 'ou (crud)', 'paine', 'patrunjel radacina', 'pesmet', 'piper', 'rosie', 'sare', 'telina', 'ulei', 'varza', 'verdeata']",28
144,1,Romania,"['bors crud', 'branza vaci', 'carne', 'ceapa', 'ciocolata', 'dovlecel', 'drojdie', 'faina', 'iaurt', 'lapte', 'morcovi', 'orez', 'ou (crud)', 'paine', 'pate', 'patrunjel', 'patrunjel radacina', 'rosii in bulion', 'sare', 'suc', 'supa de oase', 'ulei', 'unt', 'usturoi', 'verdeata', 'zahar']",26
145,1,Romania,"['apa', 'caise', 'carnat uscat', 'cartofi pai', 'ceapa', 'gris', 'iaurt cu fructe', 'lapte', 'morcovi', 'muschi tiganesc', 'ou (crud)', 'paine', 'sare', 'suc de portocale', 'telina', 'ulei', 'verdeata']",17
146,1,Romania,"['apa', 'bors crud', 'branza', 'ceai', 'ceapa', 'chipsuri', 'costita', 'fasole boabe', 'inghetata', 'mamaliga', 'mar', 'morcovi', 'paine', 'pastarnac', 'patrunjel radacina', 'salam', 'sare', 'telina', 'verdeata']",19
147,1,Romania,"['apa', 'apa minerala', 'ardei gras', 'banana', 'bors crud', 'carne de pasare', 'cartofi', 'ceapa', 'fasole verde', 'icre', 'lapte', 'morcovi', 'orez', 'paine', 'patrunjel radacina', 'rosie', 'sare', 'smantana', 'telina', 'ulei', 'varza', 'verdeata', 'zahar', 'zeama de lamaie']",24
148,1,Romania,"['apa', 'branza', 'carne de pui la gratar', 'ceai', 'ceapa', 'condimente', 'drojdie', 'faina', 'lapte', 'mar', 'marar', 'otet', 'paine', 'pasta de rosii', 'pepene verde', 'salam', 'sare', 'suc', 'ulei', 'varza', 'vinete']",21
149,1,Romania,"['apa', 'biscuiti', 'bors crud', 'carne de pui', 'ceai', 'ceapa', 'costita afumata', 'dulceata', 'fasole boabe', 'morcovi', 'pasta de rosii', 'pastarnac', 'patrunjel', 'patrunjel radacina', 'piper', 'sare', 'telina', 'ulei', 'unt', 'verdeata']",20
150,1,Romania,"['apa', 'ceapa', 'coaja de lamaie', 'drojdie', 'faina', 'galbenus crud', 'lapte', 'margarina', 'morcovi', 'ou (crud)', 'paine', 'salam', 'sare', 'suc', 'taitei', 'telina', 'ulei', 'vanilie', 'verdeata', 'zahar']",20
151,1,Romania,"['apa de fantana', 'ardei', 'branza oaie', 'carne de porc afumata', 'cimbru', 'inghetata de vanilie', 'mar', 'ou preparat', 'paine', 'parizer pui', 'piper', 'rosie', 'sare', 'ulei', 'varza']",15
152,1,Romania,"['biscuiti', 'bors crud', 'carne', 'ceapa', 'dafin, frunza', 'faina', 'iaurt cu fructe', 'iaurt de baut', 'morcovi', 'orez', 'otet', 'ou (crud)', 'paine alba', 'patrunjel radacina', 'piept de pui preparat', 'piper', 'rosie', 'rosii in bulion', 'sare', 'supa de oase', 'ulei', 'usturoi', 'verdeata', 'zahar']",24
153,1,Romania,"['apa', 'ardei', 'banana', 'branza', 'branza burduf', 'carne de vita tocata', 'cartofi preparati', 'ceai', 'ceapa', 'corn', 'faina', 'lapte', 'orez', 'ou (crud)', 'paine', 'piper', 'rosie', 'salam', 'sare', 'smantana', 'ulei', 'verdeata', 'zahar']",23
154,1,Romania,"['apa', 'biscuiti', 'cartofi', 'ceai', 'ceapa', 'gem', 'morcovi', 'napolitana', 'paine', 'paine prajita', 'sare', 'telina', 'ulei', 'unt', 'verdeata']",15
155,1,Romania,"['apa minerala', 'ardei gras', 'branza telemea', 'bulion de gaina', 'carne de oaie', 'carne de pasare', 'ceapa', 'ceapa rosie', 'cola', 'condimente', 'faina', 'iaurt cu fructe', 'icre', 'lapte', 'mar', 'morcovi', 'ou (crud)', 'paine', 'paste fainoase', 'sare', 'smantana', 'taitei', 'telina', 'ulei', 'usturoi', 'verdeata', 'zeama de lamaie']",27
156,1,Romania,"['apa', 'bors crud', 'branza telemea', 'ceapa', 'costita afumata', 'fasole boabe', 'lapte', 'malai', 'mar', 'morcovi', 'ou (crud)', 'paine', 'pastarnac', 'patrunjel radacina', 'rosie', 'sare', 'sirop', 'sunca', 'telina', 'ulei', 'unt', 'verdeata']",22
157,1,Romania,"['apa', 'apa plata', 'banana', 'biscuiti cu crema eugenia', 'bomboane', 'branza', 'carne de curcan la cuptor', 'ceapa', 'gris', 'inghetata', 'lapte', 'morcovi', 'napolitana', 'ou (crud)', 'paine', 'pate', 'salam', 'sare', 'telina', 'ulei', 'verdeata']",21
158,1,Romania,"['apa', 'ardei', 'ardei iute', 'bors crud', 'branza', 'cascaval', 'ceapa', 'condimente', 'dovlecel', 'faina', 'fasole verde', 'lapte', 'mar', 'margarina', 'morcovi', 'ou (crud)', 'paine', 'patrunjel radacina', 'rosie', 'salam', 'sare', 'suc', 'unt', 'verdeata', 'zahar']",25
159,1,Romania,"['dulceata cirese', 'fasole verde', 'margarina', 'otet', 'paine', 'patrunjel', 'sare', 'ulei', 'usturoi']",9
160,1,Romania,"['apa', 'ardei capia', 'bors crud', 'branza topita', 'bulion de carne', 'carnati de porc', 'ceai de menta', 'ceapa', 'corn', 'fasole boabe', 'fulgi de porumb', 'inghetata', 'lamaie', 'lapte', 'margarina', 'miere de albine', 'morcovi', 'orez', 'paine', 'pastarnac', 'patrunjel radacina', 'piept de pui', 'piper', 'salam', 'sare', 'suc de fructe', 'telina', 'ulei', 'verdeata']",29
161,1,Romania,"['apa', 'bors crud', 'branza', 'bulion de carne', 'carne de pasare', 'ceapa', 'cereale', 'ciocolata (baton)', 'fasole verde', 'floricele porumb', 'lapte', 'mamaliga', 'marar', 'morcovi', 'orez', 'otet', 'paine', 'pasta de rosii', 'pepene', 'piper', 'pruna', 'rosie', 'sare', 'strugure', 'ulei', 'varza']",26
162,1,Romania,"['apa', 'banana', 'bulion de carne', 'ceapa', 'cereale', 'fasole verde', 'gris', 'lapte', 'marar', 'morcovi', 'orez', 'piersica', 'piper', 'pulpa de pui preparata', 'sare', 'smantana', 'ulei', 'zahar']",18
163,1,Romania,"['apa', 'ardei gras', 'bors crud', 'branza vaci', 'carne de pasare', 'cartofi', 'cas de vaca', 'castravete', 'ceapa', 'chipsuri', 'fasole verde', 'morcovi', 'ou (crud)', 'paine', 'patrunjel radacina', 'rosie', 'sare', 'smantana', 'suc', 'telina', 'ulei', 'varza', 'verdeata']",23
164,1,Romania,"['apa', 'ardei gras', 'bors crud', 'bulion de rosii', 'cartofi', 'cascaval', 'ceapa', 'chipsuri', 'compot', 'faina', 'fasole verde', 'morcovi', 'ou (crud)', 'ou preparat', 'paine', 'patrunjel radacina', 'piper', 'rosie', 'salam', 'sare', 'suc', 'telina', 'ulei', 'unt', 'varza', 'verdeata', 'vinete', 'zahar']",28
165,1,Romania,"['carne de vita', 'cartofi', 'castravete murat', 'ceapa', 'ciuperci', 'coaja de lamaie', 'condimente', 'faina', 'ketchup', 'lapte', 'lipie arabeasca', 'margarina', 'mini brezel', 'morcovi', 'ou (crud)', 'paine cu cartofi', 'pasta de rosii', 'sare', 'ulei', 'unt', 'vanilie', 'varza', 'zahar']",23
166,1,Romania,"['apa', 'ardei gras', 'bulion de gaina', 'carne de pasare', 'carne de pasare preparata', 'carne de pui', 'cartofi pai', 'ceai', 'ceapa', 'condimente', 'faina', 'lapte', 'mar', 'marar', 'mazare verde', 'morcovi', 'paine', 'pasta de rosii', 'salam victoria', 'sare', 'smantana', 'taitei', 'telina', 'ulei', 'verdeata']",25
167,1,Romania,"['apa', 'ardei', 'bulion de carne', 'cartofi', 'castravete', 'ceai', 'ceapa', 'ciuperci', 'crenvursti', 'ficat pasare preparat', 'lapte', 'marar', 'morcovi', 'mustar', 'orez', 'otet', 'paine', 'pepene galben', 'pepene verde', 'piper', 'rosie', 'sare', 'smantana', 'telina', 'ulei', 'unt', 'varza', 'verdeata', 'zahar']",29
168,1,Romania,"['apa', 'ardei gras', 'bors crud', 'branza vaci', 'cartofi', 'cascaval', 'ceapa', 'chefir', 'ciocolata', 'condimente', 'faina', 'fasole verde', 'morcovi', 'ou (crud)', 'paine', 'pasta de rosii', 'patrunjel', 'patrunjel radacina', 'portocala', 'rosie', 'salam', 'sare', 'suc', 'telina', 'ulei', 'unt', 'varza', 'verdeata', 'zahar']",29
169,1,Romania,"['apa', 'ardei gras', 'branza telemea', 'carne de pui', 'ceapa', 'ciocolata', 'condimente', 'crenvursti', 'faina', 'fasole verde', 'mar', 'morcovi', 'paine', 'pasta de rosii', 'paste fainoase', 'sare', 'taitei', 'telina', 'ulei', 'verdeata']",20
170,1,Romania,"['apa', 'ardei gras', 'bors crud', 'branza telemea', 'bulion de rosii', 'carne de porc', 'cartofi', 'castravete', 'ceapa', 'condimente', 'fasole verde', 'fructe', 'iaurt', 'morcovi', 'paine', 'paste fainoase', 'pate', 'patrunjel radacina', 'piper', 'rosie', 'sare', 'telina', 'ulei', 'varza', 'verdeata']",25
