COUNTRY,SUBJECT,SURVEY_DAY,items,length
LAO,LAO_106,1,"{'roasted uncooked rice', 'soup, pork broth', 'monosodium glutamate', 'pork tenderloin, boiled (fat 2.2%)', 'seasoning sauce, grade 1', 'pork tenderloin (fat 3.2%)', 'pork ball, blanch', 'shallot spring', 'pork sausage, fried (fat 20.8%)', 'coriander', 'rice glutinous, polished, steamed', 'chilli bird', 'tap water', 'common climbing perch', 'indian gooseberry', 'refined salt'}",16
LAO,LAO_1060,1,"{'monosodium glutamate', 'rice polished, steamed', 'seasoning sauce, grade 1', 'shallot spring', 'rice glutinous, polished, steamed', 'soymilk, original classic  (lactasoy brand)', 'shrimp cracker from wheat flour', 'tap water', 'hen egg, whole', 'common climbing perch', 'refined salt'}",11
LAO,LAO_1061,1,"{'papaya, ripe', 'striped snakehead fish, roasted', 'rice glutinous, polished, steamed', 'soup, fish broth', 'chilli bird', 'cabbage chinese, white', 'tap water', 'amaranth spineless', 'refined salt'}",9
LAO,LAO_1062,1,"{'monosodium glutamate', 'pumpkin flower, boiled drained without salt', 'horseradish leaves and tender tips', 'ivygourd', 'rice glutinous, polished, steamed', 'soup, fish broth', 'fermented fish, liquid part (fermented for 3 -12 months)', 'star apple, green', 'tap water', 'common climbing perch', 'striped snakehead fish, dried', 'refined salt'}",12
LAO,LAO_1063,1,"{'cucumber', 'soup, pork broth', 'monosodium glutamate', 'pork tenderloin (fat 3.2%)', 'pepsi', 'wheat noodles, instant with seasoning', 'rice glutinous, polished, steamed', 'sugar, white', 'oyster sauce', 'soybean oil', 'chilli bird', 'lemon juice 100%', 'fermented fish, liquid part (fermented for 3 -12 months)', 'rice noodle sheet vietnamese style, raw, wet form (guay-jub)', 'tap water', 'gourd sponge round', 'garlic, dried bulbs', 'refined salt'}",18
LAO,LAO_1064,1,"{'monosodium glutamate', 'pork tenderloin (fat 3.2%)', 'candies milk chocolate', 'snack from flour (corn, wheat, potato)', 'rice glutinous, polished, steamed', 'striped snakehead fish, boiled', 'sapodilla common', 'milk whole uht sweet favoured', 'grapes, red (small)', 'apple', 'cabbage chinese, white', 'tap water', 'nile tilapia', 'refined salt'}",14
LAO,LAO_1065,1,"{'monosodium glutamate', 'guava common', 'soybean oil', 'chilli bird', 'pork, roasted (fat 14.6%)', 'bamboo shoot, pickled', 'tamarind young pod', 'banana blossoms', 'seasoning (ros-dee brand)', 'hen egg, whole', 'tap water', 'soup, pork broth', 'fanta orange', 'shallot spring', 'ginger root, mature, burnted', 'crisp eggplant', 'rice glutinous, polished, steamed', 'chilli bird ground', 'refined salt', 'pork loin, boiled (fat 7.9%)', 'coriander', 'sesame seeds, white, roasted', 'nile tilapia'}",23
LAO,LAO_1066,1,"{'roasted uncooked rice', 'monosodium glutamate', 'chicken, meat', 'shallot spring', 'mint leaves', 'common silver barb, boiled', 'rice glutinous, polished, steamed', 'soup, fish broth', 'chilli bird', 'fermented fish, liquid part (fermented for 3 -12 months)', 'kalanchoe', 'cabbage chinese', 'pork sausage, fermented (packed in banana leaf)', 'soup, chicken broth', 'tap water', 'chilli bird ground', 'refined salt', 'striped catfish, boiled'}",18
LAO,LAO_1067,1,"{'human milk, 6 month lactation', 'pork, shreded, chinese style', 'rice glutinous, polished, steamed', 'beef meat lean, grilled', 'soymilk, original classic  (lactasoy brand)', 'tap water', 'snack crisspy rice flour baked, fried'}",7
LAO,LAO_1068,1,"{'cucumber', 'monosodium glutamate', 'striped snakehead fish, boiled', 'chilli bird', 'pork, roasted (fat 14.6%)', 'cantaloupe', 'pak mah noi (thai)', 'papaya, ripe', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tap water', 'soup, pork broth', 'shallot spring', 'tamarind sweet', 'rice glutinous, polished, steamed', 'water melon', 'cabbage', 'cabbage chinese', 'chinese garlic, dried bulbs, burnted', 'refined salt', 'pork tenderloin, boiled (fat 2.2%)', 'banana (nam-wa variety), ripe', 'coriander', 'striped catfish, boiled'}",23
LAO,LAO_1069,1,"{'human milk, 6 month lactation', 'gourd sponge angled', ""brandt's rice crab, steamed"", 'rice glutinous, polished, steamed', 'tap water', 'refined salt'}",6
LAO,LAO_107,1,"{'banana (nam-wa variety), ripe', 'seasoning sauce, grade 1', 'refined salt', 'rice glutinous, polished, steamed', 'duck meat', 'chilli bird', 'soup, chicken broth', 'tap water', 'gourd wax', 'frog small green with bone'}",10
LAO,LAO_1070,1,"{'human milk, 6 month lactation', 'rice glutinous, steamed, chewed', 'beef, sun-dried, raw', 'tap water', 'refined salt'}",5
LAO,LAO_1071,1,"{'striped snakehead fish, roasted', 'rice glutinous, polished, steamed', 'chilli bird', 'sweet potato, yellow, boiled', 'fish sauce, grade 1', 'tap water', 'frog small green with bone'}",7
LAO,LAO_1072,1,"{'monosodium glutamate', 'chicken, meat', 'mango (kaew variety), ripe', 'rice glutinous, polished, steamed', 'rice noodle sheet vietnamese style, raw, wet form (guay-jub)', 'wafer', 'apple', 'soup, chicken broth', 'shrimp cracker from wheat flour', 'tap water', 'orange flavored water (sugar 13%)', 'refined salt'}",12
LAO,LAO_1073,1,"{'monosodium glutamate', 'soup, pork broth', 'banana (nam-wa variety), ripe', 'pork ball, blanch', 'shallot spring', 'nile tilapia, boiled', 'coriander', 'rice glutinous, polished, steamed', 'soup, fish broth', 'chilli bird', 'rice noodle sheet vietnamese style, raw, wet form (guay-jub)', 'cabbage', 'soymilk, original classic  (lactasoy brand)', 'tap water', 'refined salt'}",15
LAO,LAO_1074,1,"{'monosodium glutamate', 'chicken, meat', 'lemon tea  ready to drink  (lipton brisk ice tea brand)', 'sugar, white', 'fish sauce, grade 1', 'tomato chilli sauce', 'chilli bird small, dried', 'lemon juice 100%', 'fermented fish, liquid part (fermented for 3 -12 months)', 'rice noodles fresh small size', 'tap water', 'shallot spring', 'rice glutinous, polished, steamed', 'rice noodles fermented / ka-nom-jeen (thai)', 'chilli bird ground', 'refined salt', 'mungbean sprout', 'banana (nam-wa variety), ripe', 'seasoning sauce, grade 1', 'coriander', 'soup, chicken broth', 'coconut cream, added water 28% (fat 24.9%)'}",22
LAO,LAO_1075,1,"{'chicken drumstick, fried', 'rice glutinous, polished, steamed', 'cake sponge commercially prepared', 'milk whole uht, natural', 'apple', 'tap water', 'pork ball, fried'}",7
LAO,LAO_1076,1,"{'monosodium glutamate', 'chicken, meat', 'pork, sundried, grilled', 'rice glutinous, polished, steamed', 'chicken liver, boiled', 'wafer', 'soup, chicken broth', 'milk powdered, dumex (1-plus)', 'tap water', 'nile tilapia salt coat , grilled', 'refined salt'}",11
LAO,LAO_1076,2,"{'monosodium glutamate', 'chicken, meat', 'pepsi', 'ginger root, mature', 'sugar, white', 'chilli bird', 'galangale', 'fish sauce, grade 1', 'garlic, dried bulbs', 'yard long bean green', 'fowl meat', 'lemon juice 100%', 'fermented fish, liquid part (fermented for 3 -12 months)', 'rice noodles fresh small size', 'tap water', 'chocolate flavoured drink 3 in 1 instant powder mix (milo brand)', 'soup, pork broth', 'pork blood, boiled', 'shallot spring', 'lemon grass', 'rice glutinous, polished, steamed', 'tomato cherry small', 'apple', 'refined salt', 'mungbean sprout', 'pork tenderloin, boiled (fat 2.2%)', 'pork ball, blanch', 'cuttlefish soaked in alkaline blanched (for yentafo)', 'gunthers walking catfish', 'coriander', 'soup, chicken broth', 'bread, custard / cream filled'}",32
LAO,LAO_1077,1,"{'monosodium glutamate', 'pork tenderloin (fat 3.2%)', 'sugar, white', 'soybean oil', 'sapodilla common', 'fish sauce, grade 1', 'kale chinese', 'papaya, ripe', 'rice noodle sheet vietnamese style, raw, wet form (guay-jub)', 'tap water', 'soup, pork broth', 'shallot spring', 'milk condensed sweetened', 'chilli bird ground', 'refined salt', 'pork tenderloin, boiled (fat 2.2%)', 'rice polished, steamed', 'seasoning sauce, grade 1', 'chinese water morning glory', 'tangelo / tangerine / mandarin'}",20
LAO,LAO_1078,1,"{'monosodium glutamate', 'pak ka yheng (thai)', 'shallot spring', 'striped snakehead fish, boiled', 'rice glutinous, polished, steamed', 'soup, fish broth', 'chilli bird', 'fermented fish, liquid part (fermented for 3 -12 months)', 'galangale', 'bamboo shoot thrysostachys siamensis, boiled', 'tiliacora triandra diels, squeezed, boiled / nam-bai-ya-nang (thai)', 'striped snakehead fish', 'tap water', 'sesame seeds, black, roasted', 'refined salt'}",15
LAO,LAO_1079,1,"{'coffee 3 in 1 instant coffee mix (nescafee brand)', 'monosodium glutamate', 'neem leaves and tips', 'rice glutinous, polished, steamed', 'soup, fish broth', 'short bodied mackerel, steamed', 'fermented fish, liquid part (fermented for 3 -12 months)', 'gunthers walking catfish, boiled', 'tap water', 'common climbing perch', 'refined salt'}",11
LAO,LAO_108,1,"{'monosodium glutamate', 'striped snakehead fish, boiled', 'milk whole sterirised natural', 'chilli bird', 'fish sauce, grade 1', 'beef meat lean, grilled', 'tamarind young leaves', 'hairy basil leaves', 'yard long bean green', 'soup, fish broth', 'lemon juice 100%', 'hen egg, whole', 'tap water', 'rambutan', 'corn whole-kernel yellow, boiled', 'shallot spring', 'lemon grass', 'rice glutinous, polished, steamed', 'cake sponge commercially prepared', 'tomato cherry small', 'chinese garlic, dried bulbs, burnted', 'refined salt', 'rice glutinous flakes', 'tangelo / tangerine / mandarin', 'chicken roasted (thigh)'}",25
LAO,LAO_1080,1,"{'monosodium glutamate', 'tamarind young pod', 'rice glutinous, polished, steamed', 'frog meat', 'chilli bird', 'fermented fish, liquid part (fermented for 3 -12 months)', 'shallot bulbs, grilled', 'soybean oil', 'cabbage chinese', 'sardines, canned in tomato sauce', 'chinese garlic, dried bulbs, burnted', 'soup, chicken broth', 'frog small green with bone', 'tap water', 'hen egg, whole', 'refined salt'}",16
LAO,LAO_1081,1,"{'monosodium glutamate', 'ivygourd', 'catfish truncated estuarine', 'chilli bird', 'bamboo shoot, boiled', 'fish sauce, grade 1', 'chayote tops and young leaves', 'yard long bean green', 'soup, fish broth', 'shallot bulbs, grilled', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tap water', 'amaranth spineless', 'rice glutinous, polished, steamed', 'water melon', 'cabbage chinese', 'chinese garlic, dried bulbs, burnted', 'galangale, burnted', 'refined salt', 'pumpkin young leaves', 'banana (nam-wa variety), ripe', 'fennel common leaves / culantro', 'chinese water morning glory', 'sesame seeds, white, roasted'}",24
LAO,LAO_1082,1,"{'monosodium glutamate', 'soup, pork broth', 'seasoning sauce, grade 1', 'cricket, blanched', 'rice glutinous, polished, steamed', 'pork loin (fat 7.7%)', 'soybean oil', 'chilli bird', 'shrimp cracker from wheat flour', 'tap water', 'rice noodles fermented / ka-nom-jeen (thai)', 'locust  fried (legs and inner organs removed)', 'garlic, dried bulbs', 'refined salt'}",14
LAO,LAO_1083,1,"{'soup, pork broth', 'human milk, 6 month lactation', 'soup instant, pork / chicken broth, cube, dry (knor brand)', 'orange juice', 'chinese water morning glory', 'rice glutinous, polished, steamed', 'pumpkin', 'carrot', 'apple', 'tap water', 'amaranth spineless', 'potato, boiled', 'refined salt'}",13
LAO,LAO_1083,2,"{'soup, pork broth', 'monosodium glutamate', 'human milk, 6 month lactation', 'rice polished, steamed', 'pork spare ribs, boiled (fat 18.8%)', 'chinese water morning glory', 'carrot', 'tap water', 'potato, boiled', 'refined salt'}",10
LAO,LAO_1084,1,"{'milk whole uht, different flavours', 'monosodium glutamate', 'pork, sundried, grilled', 'rice glutinous, polished, steamed', 'snack from flour (corn, wheat, potato)', 'milk whole uht, natural', 'fermented fish, liquid part (fermented for 3 -12 months)', 'soup, fish broth', 'sardines, canned in tomato sauce', 'wafer', 'tap water', 'toffee candy', 'refined salt'}",13
LAO,LAO_1085,1,"{'monosodium glutamate', 'soup, pork broth', 'corn waxy, boiled (candle corn)', 'pork tenderloin (fat 3.2%)', 'cowpea seeds, black color, dried', 'coriander', 'fish based snack with seasoning', 'rice glutinous, polished, steamed', 'dill / pak-chee-lao (thai)', 'sugar, white', 'soybean oil', 'oyster sauce', 'cabbage', 'pork, roasted (fat 14.6%)', 'tap water', 'rice noodles fermented / ka-nom-jeen (thai)', 'coconut milk, water added (shredded coconut 1: water 1) (13% fat)', 'refined salt'}",18
LAO,LAO_1086,1,"{'cerelac (mixed vegetable)', 'tap water', 'human milk, 3 month lactation'}",3
LAO,LAO_1086,2,"{'tap water', 'human milk, 3 month lactation', 'rice glutinous, polished, steamed'}",3
LAO,LAO_1087,1,"{'mushroom', 'monosodium glutamate', 'rice glutinous, polished, steamed', 'guava common', 'tomato cherry small', 'chilli bird', 'bamboo shoot thrysostachys siamensis, boiled', 'garlic, deep fried', 'soup, beef spare ribs broth', 'rice noodles fresh small size', 'galangal tuber', 'shallot bulbs, deep fried', 'tap water', 'gourd sponge round', 'fresh water algae', 'refined salt', 'hen egg whole, boiled'}",17
LAO,LAO_1088,1,"{'milk whole uht, different flavours', 'monosodium glutamate', 'papaya, ripe', 'catfish truncated estuarine', 'wheat noodles, instant with seasoning', 'pork, sundried, grilled', 'rice glutinous, polished, steamed', 'soup, fish broth', 'omlet hen egg', 'shrimp cracker from wheat flour', 'tap water', 'refined salt'}",12
LAO,LAO_1089,1,"{'monosodium glutamate', 'pork stomach', 'pork spare ribs, boiled (fat 18.8%)', 'snack from flour (corn, wheat, potato)', 'sugar, white', 'chicken liver, boiled', 'chilli bird', 'fish sauce, grade 1', 'bamboo shoot, pickled', 'papaya, unripe', 'banana blossoms', 'fowl meat', 'soybean sauce, grade 1', 'lemon juice 100%', 'tap water', 'pomelo', 'soup, pork broth', 'shallot spring', 'tamarind sweet', 'rice glutinous, polished, steamed', 'apple', 'rice noodles fermented / ka-nom-jeen (thai)', 'chilli bird ground', 'chicken drumstick, boiled', 'refined salt', 'banana (nam-wa variety), ripe', 'coriander', 'chinese water morning glory', 'kalanchoe', 'banana (khai variety)', 'soup, chicken broth'}",31
LAO,LAO_1089,2,"{'monosodium glutamate', 'pak pye (thai)', 'ivygourd', 'pork spare ribs, boiled (fat 18.8%)', 'catfish truncated estuarine', 'snack from flour (corn, wheat, potato)', 'sugar, white', 'chilli bird', 'buffalo meat', 'garlic, dried bulbs', 'papaya, unripe', 'kale chinese', 'banana blossoms', 'soup, fish broth', 'lemon juice 100%', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tap water', 'amaranth spineless', 'shallot spring', 'crisp eggplant', 'rice glutinous, polished, steamed', 'dill / pak-chee-lao (thai)', 'tomato cherry small', 'cabbage chinese', 'apple', 'rice noodles fermented / ka-nom-jeen (thai)', 'refined salt', 'pumpkin young leaves', 'banana (nam-wa variety), ripe', 'chinese water morning glory', 'windbetal leaves', 'kalanchoe'}",32
LAO,LAO_109,1,"{'milk powdered, dumex (1-plus)', 'tap water', 'cerelac (mixed vegetable)'}",3
LAO,LAO_1090,1,"{'duck roasted', 'tamarind sweet', 'nile tilapia, boiled', 'pork, sundried, grilled', 'rice glutinous, polished, steamed', 'milk whole uht, natural', 'tap water', 'gourd wax'}",8
LAO,LAO_1091,1,"{'rice glutinous, polished, steamed', 'beef, sun-dried, raw', 'gunthers walking catfish, roasted', 'tap water', 'bread white sliced', 'refined salt', 'hen egg whole, boiled'}",7
LAO,LAO_1092,1,"{'human milk, 3 month lactation'}",1
LAO,LAO_1093,1,"{'tap water', 'human milk, 3 month lactation', 'rice glutinous, polished, steamed'}",3
LAO,LAO_1094,1,"{'monosodium glutamate', 'peanut  bake / kho-khea (thai)', 'pork sausage, fried (fat 20.8%)', 'snack from flour (corn, wheat, potato)', 'chilli bird', 'bitter orange; leech leaves, semi-dried', 'garlic, dried bulbs', 'yard long bean green', 'chicken broilers, drumstick, fried flour', 'papaya, ripe', 'shallot bulbs', 'soup, fish broth', 'lemon juice 100%', 'fermented fish, liquid part (fermented for 3 -12 months)', 'shallot bulbs, grilled', 'tap water', 'cake cream filled / jamroll (euro brand)', 'gunthers walking catfish, boiled', 'roasted uncooked rice', 'lemon grass', 'rice glutinous, polished, steamed', 'water melon', 'cabbage chinese', 'chinese garlic, dried bulbs, burnted', 'rice noodles fermented / ka-nom-jeen (thai)', 'refined salt', 'pork skin (fat 26.6%)', 'nile tilapia, boiled'}",28
LAO,LAO_1095,1,"{'monosodium glutamate', 'bamboo shoot, boiled', 'chilli bird', 'chicken, liver', 'yard long bean green', 'shallot bulbs, grilled', 'fermented fish, liquid part (fermented for 3 -12 months)', 'lemon juice 100%', 'tiliacora triandra diels, squeezed, boiled / nam-bai-ya-nang (thai)', 'tap water', 'acacia pennata / cha-om (thai)', 'roasted uncooked rice', 'pork roasted (meat)', 'rice glutinous, polished, steamed', 'tomato cherry small', 'common climbing perch', 'refined salt', 'pumpkin young leaves', 'coriander', 'water mimosa', 'thai water morning glory white stem'}",21
LAO,LAO_1096,1,"{'monosodium glutamate', 'frog small green with bone', 'shallot spring', 'gunthers walking catfish', 'hot sauce', 'rice glutinous, polished, steamed', 'soup, fish broth', 'shallot bulbs, grilled', 'chilli bird', 'gunthers walking catfish, boiled', 'fermented fish, liquid part (fermented for 3 -12 months)', 'sasuge berliner pork, beef (fat 17.2%)', 'cabbage chinese', 'chinese garlic, dried bulbs, burnted', 'shrimp cracker from wheat flour', 'tap water', 'mirinda lemon', 'refined salt'}",18
LAO,LAO_1096,2,"{'monosodium glutamate', 'lattan plam, young leaves', 'soup, pork broth', 'banana (nam-wa variety), ripe', 'shallot spring', 'coriander', 'rice glutinous, polished, steamed', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tiliacora triandra diels, squeezed, boiled / nam-bai-ya-nang (thai)', 'mirinda strawberry', 'ground lizzard, grilled', 'rice glutinous soaked', 'tap water', 'gourd sponge round', 'toffee candy', 'refined salt', 'common climbing perch'}",17
